City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
255,uyskoye,54.3775,60.0047,3.8,81,100,7.09,RU,2023-11-13 23:05:00
256,kourou,5.1552,-52.6478,27.03,84,58,4.05,GF,2023-11-13 23:00:13
257,selibaby,15.159,-12.1829,29.27,9,24,5.24,MR,2023-11-13 23:05:00
258,kargasok,59.0556,80.8572,-6.13,93,20,4.02,RU,2023-11-13 23:05:00
259,san jose de guanipa,8.8872,-64.1651,27.68,67,61,5.76,VE,2023-11-13 23:05:01
260,aral,40.5156,81.2636,4.74,38,0,3.1,CN,2023-11-13 23:05:01
261,mejit,10.2753,170.8646,28.04,81,81,8.64,MH,2023-11-13 23:05:01
262,spring creek,40.7266,-115.5859,13.27,18,100,5.68,US,2023-11-13 23:00:22
263,manavalakurichi,8.1333,77.3,26.0,82,100,1.06,IN,2023-11-13 23:05:01
264,brzeg,50.8608,17.4674,7.84,84,100,5.9,PL,2023-11-13 23:05:02
265,severo-yeniseyskiy,60.3725,93.0408,-9.31,94,91,2.94,RU,2023-11-13 23:05:02
266,tolanaro,-25.0319,46.9987,21.21,86,29,2.05,MG,2023-11-13 23:05:02
267,plastun,44.7561,136.2939,-4.65,67,1,3.06,RU,2023-11-13 23:05:02
268,sihora,23.4833,80.1167,16.05,68,49,2.28,IN,2023-11-13 23:05:03
269,atamyrat,37.8357,65.2106,13.03,39,21,2.14,TM,2023-11-13 23:05:04
270,santo antonio do ica,-3.1022,-67.9397,27.79,76,94,0.66,BR,2023-11-13 23:05:04
271,errachidia,31.9275,-4.4285,19.03,30,0,2.06,MA,2023-11-13 23:05:04
272,ancud,-41.8697,-73.8203,8.68,60,26,5.65,CL,2023-11-13 23:05:04
273,rikaze,29.25,88.8833,-1.56,67,26,1.5,CN,2023-11-13 23:05:05
274,tchintabaraden,15.8969,5.7985,24.05,13,4,3.48,NE,2023-11-13 23:05:05
275,nuku'alofa,-21.1333,-175.2,23.19,100,100,5.66,TO,2023-11-13 23:05:05
276,driffield,54.0049,-0.4387,11.08,78,96,7.2,GB,2023-11-13 23:01:36
277,finsterwalde,51.6333,13.7167,10.98,91,73,6.33,DE,2023-11-13 23:05:06
278,okha,53.5739,142.9478,-7.4,83,94,4.5,RU,2023-11-13 23:05:06
279,anadyr,64.75,177.4833,-11.72,78,38,12.0,RU,2023-11-13 23:05:06
280,toccoa,34.5773,-83.3324,15.46,67,0,0.0,US,2023-11-13 23:05:06
281,buala,-8.145,159.5921,28.69,73,85,2.35,SB,2023-11-13 23:05:07
